sample_id,event_date,state,latitude,longitude,rainfall_1d,rainfall_3d,rainfall_7d,elevation_m,slope_degrees,soil_moisture,target
5300,2013-08-09 00:00:00,Nagaland,25.318,94.0441,,,,994.168701171875,12.397577687220586,0.3448148369789123,1
5312,2013-08-11 23:00:00,Assam,26.7103,94.693,,,,688.3138427734375,12.410286020351233,0.3572329580783844,1
5427,2013-08-15 00:00:00,Nagaland,25.3833,94.1884,,,,1683.362060546875,18.849325068404497,0.3254659175872803,1
5337,2013-08-16 00:00:00,Nagaland,26.4205,94.9731,,,,697.493896484375,20.37288774792213,0.3579038977622986,1
5338,2013-08-16 00:00:00,Assam,26.8727,94.9275,,,,133.6025848388672,2.473464848576356,0.3408251106739044,1
5336,2013-08-16 00:00:00,Nagaland,26.3897,94.9439,,,,530.5360107421875,16.23636235352469,0.3579038977622986,1
5343,2013-08-17 23:00:00,Assam,24.7625,93.4341,,,,651.69677734375,29.635761291456248,0.3427012264728546,1
5421,2013-08-30 00:00:00,Nagaland,26.4205,94.9731,,,,697.493896484375,20.37288774792213,0.3590646088123321,1
5430,2013-09-01 00:00:00,Manipur,24.9037,93.487,,,,1241.159423828125,24.673023178578937,,1
5431,2013-09-01 00:00:00,Assam,24.9829,93.5063,,,,1314.5050048828125,23.22714885396431,,1
5429,2013-09-01 18:00:00,Sikkim,27.3425,88.2426,,,,1383.0098876953125,27.2401087076496,,1
5442,2013-09-02 00:00:00,Arunachal Pradesh,27.1614,93.7525,,,,149.61477661132812,4.302841377201296,0.2570715546607971,1
5441,2013-09-02 00:00:00,Arunachal Pradesh,28.611,94.9829,,,,1690.5528564453125,37.27544644812415,0.3621007800102234,1
5476,2013-09-07 15:00:00,Sikkim,27.3736,88.7323,,,,3413.894287109375,13.46597767444486,,1
5552,2013-09-24 00:00:00,Manipur,25.0985,94.3619,,,,1896.70556640625,2.3338282833151784,0.3820689916610718,1
5575,2013-10-05 23:00:00,Nagaland,25.8266,94.1497,,,,1386.3798828125,17.456632067242204,,1
5584,2013-10-06 00:00:00,Assam,26.1665,91.7049,,,,239.8996124267578,10.292504254267104,0.323339432477951,1
5582,2013-10-06 12:45:00,Assam,26.1309,91.8383,,,,106.2123565673828,12.595756333281203,,1
5603,2013-10-13 19:30:00,Manipur,25.426,94.6024,,,,1345.79541015625,11.787275984881704,0.3483813405036926,1
6015,2014-05-08 00:00:00,Arunachal Pradesh,27.9032,96.174,,,,196.5,0.6615614543854323,0.251474380493164,1
6016,2014-05-09 23:00:00,Assam,24.8669,92.3576,,,,18.60521507263184,0.8075782254015261,0.3714134097099304,1
6105,2014-06-26 23:00:00,Arunachal Pradesh,28.9205,95.3429,,,,4060.471435546875,17.889989013177747,0.3022867143154144,1
6106,2014-06-26 23:00:00,Assam,26.1407,91.7645,,,,61.37545776367188,4.048679492572987,0.3415985107421875,1
6107,2014-06-26 23:00:00,Assam,26.1844,91.7896,,,,60.07725524902344,1.3192440128073777,0.3415985107421875,1
6110,2014-06-27 00:00:00,Assam,26.1619,91.7697,,,,54.79754257202149,0.319528595104622,0.3226594924926758,1
6112,2014-06-28 09:00:00,Assam,26.1964,91.7652,,,,78.09309387207031,4.75857077151107,0.3412554860115051,1
6143,2014-07-14 18:00:00,Mizoram,23.7327,92.7463,,,,835.0313720703125,25.237212786504884,,1
6513,2014-08-14 23:00:00,Tripura,23.0137,91.7174,,,,29.43540573120117,3.468217616294993,0.3152790665626526,1
6200,2014-08-17 00:00:00,Arunachal Pradesh,27.0869,93.6086,,,,314.74285888671875,4.323005981888218,0.4298572242259979,1
6331,2014-09-08 00:00:00,Nagaland,25.9466,94.6279,,,,1376.4241943359375,29.79901845867096,,1
6291,2014-09-21 00:00:00,Meghalaya,25.7354,90.3852,,,,336.98162841796875,3.8092702833585568,0.3617622256278991,1
6286,2014-09-22 00:00:00,Assam,26.1044,91.7082,,,,53.10300064086914,0.4965031611442373,0.317541092634201,1
6282,2014-09-22 00:00:00,Assam,26.1097,91.7747,,,,59.16788864135742,0.3356282289691608,0.3250952959060669,1
6287,2014-09-22 00:00:00,Assam,26.1295,91.7056,,,,144.85511779785156,2.959794371827565,0.317541092634201,1
6289,2014-09-22 00:00:00,Assam,26.1001,91.6849,,,,78.21826934814453,18.981361798987127,0.317541092634201,1
6283,2014-09-22 00:00:00,Assam,26.1314,91.7548,,,,73.79217529296875,1.0408589668345345,0.3250952959060669,1
6285,2014-09-22 00:00:00,Assam,26.159,91.8178,,,,68.1056137084961,7.736373105748763,0.3250952959060669,1
6288,2014-09-22 00:00:00,Assam,26.1985,91.7998,,,,78.13919067382812,6.9029829330364745,0.3250952959060669,1
6284,2014-09-22 00:00:00,Assam,26.1324,91.8342,,,,70.63053894042969,6.023552951194898,0.3250952959060669,1
6292,2014-09-23 00:00:00,Assam,25.7238,89.9032,,,,36.08806610107422,3.734349512159009,0.3701094090938568,1
6290,2014-09-23 03:00:00,Meghalaya,25.5772,91.8666,,,,1469.179931640625,4.561494391732023,0.3531402945518493,1
6213,2014-09-24 00:00:00,Meghalaya,25.8143,90.5763,,,,59.0,1.208828248609743,0.3562245965003967,1
6222,2014-10-01 11:00:00,Arunachal Pradesh,27.1249,93.7706,,,,155.3608856201172,17.091604820802008,0.2551511526107788,1
6214,2014-10-05 17:45:00,Meghalaya,25.9702,91.8587,,,,282.1637878417969,11.374567952186991,0.2895183563232422,1
6293,2014-10-20 00:00:00,Meghalaya,25.5006,90.0896,,,,44.06074142456055,3.0501810273482444,0.2798671424388885,1
6775,2015-02-14 00:00:00,Assam,26.1468,91.6469,,,,61.37715530395508,11.702353181994535,0.171025663614273,1
6786,2015-02-19 23:00:00,Assam,24.6108,92.562,,,,26.74592399597168,1.778414485259197,0.2310674786567688,1
7591,2015-03-19 00:00:00,Assam,25.0318,92.4584,,,,78.5792465209961,15.98037942641851,0.1546944081783294,1
7031,2015-05-24 00:00:00,Sikkim,27.6163,88.6586,,,,1875.43017578125,38.66480064925906,,1
6971,2015-06-09 00:00:00,Arunachal Pradesh,27.0987,93.816,,,,227.71990966796875,10.364293782679283,0.3733408749103546,1
6968,2015-06-13 00:00:00,Meghalaya,25.463,92.2121,,,,1377.609130859375,0.5164311086720189,0.3583008944988251,1
6970,2015-06-16 00:00:00,Meghalaya,25.5084,90.2191,,,,322.29132080078125,13.779977615156255,0.3462296724319458,1
6969,2015-06-16 06:15:00,Meghalaya,25.5114,90.215,,,,305.30078125,11.686752996501752,0.3462296724319458,1
6945,2015-06-19 00:00:00,Manipur,25.16,93.686,,,,1024.9775390625,35.3141512414551,0.3973189890384674,1
6963,2015-06-19 00:00:00,Mizoram,23.7131,92.7362,,,,878.6339111328125,7.028533809985814,0.3122920393943786,1
6990,2015-06-24 00:00:00,Nagaland,26.0319,94.5466,,,,1536.908935546875,38.30034428761038,0.3985011279582977,1
7138,2015-07-07 00:00:00,Sikkim,27.0816,88.4397,,,,253.37242126464844,26.87784403427109,0.2652300298213959,1
7214,2015-07-15 08:00:00,Arunachal Pradesh,27.36,93.0385,,,,407.9212951660156,11.392154287803068,0.3617138564586639,1
7265,2015-07-22 00:00:00,Manipur,25.5007,93.9854,,,,1436.723876953125,23.635752885632595,0.3934898674488067,1
7253,2015-07-22 00:00:00,Assam,24.7979,92.9974,,,,24.89543342590332,0.3294917332277639,0.3798969984054565,1
7267,2015-07-22 00:00:00,Manipur,25.3908,94.0926,,,,1314.023193359375,6.760266745401929,0.3685205578804016,1
7264,2015-07-22 00:00:00,Manipur,25.4538,93.9827,,,,1779.438720703125,23.50209977677893,,1
7263,2015-07-22 00:00:00,Manipur,25.4477,94.0489,,,,1341.4984130859375,26.77187024787612,0.3685205578804016,1
7266,2015-07-22 00:00:00,Manipur,25.5098,93.8794,,,,1642.406005859375,11.833259913077963,0.3934898674488067,1
7279,2015-07-24 00:00:00,Manipur,24.9818,93.5142,,,,1246.028076171875,6.958060232044028,0.369949609041214,1
7276,2015-07-25 09:00:00,Assam,26.1062,91.8717,,,,253.565658569336,8.861627077866718,,1
7364,2015-07-31 09:00:00,Manipur,24.819,94.3551,,,,1615.25146484375,27.761413312675465,0.3627569675445556,1
7372,2015-07-31 23:00:00,Manipur,25.0634,94.3415,,,,1783.8829345703125,23.27032573521476,0.3488433957099914,1
7389,2015-08-01 00:00:00,Manipur,24.4072,94.0644,,,,1148.29443359375,25.468370224124296,0.416826069355011,1
7371,2015-08-01 00:00:00,Manipur,23.9939,94.0573,,,,969.0455322265624,9.73537111578942,0.3812428414821625,1
7374,2015-08-01 00:00:00,Manipur,25.1122,94.3591,,,,1847.19091796875,11.748789471877089,0.4111896753311157,1
7385,2015-08-01 00:00:00,Manipur,24.004,93.9815,,,,1446.16552734375,25.56377295802469,0.4153450131416321,1
7369,2015-08-01 00:00:00,Manipur,24.1988,94.1016,,,,1384.861328125,26.35434617184571,0.4440041482448578,1
7373,2015-08-01 00:00:00,Manipur,24.9111,94.4759,,,,1841.123779296875,24.72009815438379,0.4280003607273102,1
7390,2015-08-01 00:00:00,Manipur,24.4265,94.1913,,,,1309.62158203125,10.056628853426393,0.416826069355011,1
7384,2015-08-01 00:00:00,Manipur,23.9278,94.0906,,,,938.96240234375,7.762861559613835,0.3812428414821625,1
7375,2015-08-01 00:00:00,Manipur,25.1941,94.4481,,,,1728.680908203125,10.543192520000796,0.4111896753311157,1
7370,2015-08-01 00:00:00,Manipur,24.1419,94.1078,,,,1147.467529296875,26.743827164724145,0.4440041482448578,1
7910,2015-08-01 00:00:00,Manipur,24.3481,94.1146,,,,1008.185546875,5.046182268074522,0.416826069355011,1
7383,2015-08-01 00:00:00,Manipur,23.899,94.1434,,,,268.95947265625,11.60245272606849,0.3812428414821625,1
7388,2015-08-01 00:00:00,Manipur,24.416,94.0984,,,,1378.521240234375,21.71273964274866,0.416826069355011,1
7387,2015-08-01 00:00:00,Manipur,24.954,94.2156,,,,934.6778564453124,18.51177677359885,0.3674700558185577,1
7409,2015-08-02 00:00:00,Nagaland,25.72,94.6219,,,,1709.866943359375,42.77793596140298,0.3538675010204315,1
7664,2015-08-11 00:00:00,Manipur,24.7459,93.4251,,,,768.7366943359375,6.723344623028452,0.3594870269298553,1
7666,2015-08-11 00:00:00,Manipur,25.1019,93.3729,,,,1131.4407958984375,6.27301238946799,0.3508581817150116,1
7665,2015-08-11 00:00:00,Manipur,24.7016,93.5291,,,,663.2074584960938,15.812349972319574,0.375385046005249,1
7660,2015-08-12 00:00:00,Nagaland,25.6237,94.1136,,,,1621.5382080078125,28.17171296448792,,1
7887,2015-08-16 00:00:00,Arunachal Pradesh,27.8835,96.9262,,,,940.10791015625,29.22268621485236,0.3583153784275055,1
7334,2015-08-18 00:00:00,Arunachal Pradesh,28.1737,94.7596,,,,571.4259643554688,23.870510296690263,0.3210555911064148,1
7335,2015-08-18 09:00:00,Meghalaya,25.5145,90.2023,,,,311.16912841796875,3.0310905237798043,0.3410148918628692,1
7699,2015-08-19 00:00:00,Nagaland,26.0214,94.5224,,,,1628.211669921875,21.66746709101109,0.3977214694023132,1
7706,2015-08-19 00:00:00,Meghalaya,25.0728,92.3636,,,,122.8496551513672,11.28085632191954,0.3468013107776642,1
7590,2015-08-19 00:00:00,Meghalaya,25.1416,92.3807,,,,159.40928649902344,13.40736529176128,0.3468013107776642,1
7589,2015-08-19 00:00:00,Meghalaya,25.2568,92.3825,,,,794.41455078125,8.073724553567349,0.2755379974842071,1
7336,2015-08-19 09:00:00,Meghalaya,25.2193,90.5549,,,,277.8585205078125,2.00233241184184,0.3306126892566681,1
7701,2015-08-19 15:00:00,Nagaland,25.6278,94.1051,,,,1525.7447509765625,19.457784650237567,,1
7727,2015-08-20 18:00:00,Nagaland,25.6263,94.1057,,,,1511.099609375,12.918236821395071,,1
7728,2015-08-22 09:00:00,Assam,26.1028,91.8806,,,,114.29768371582033,11.549494416108589,0.3419356048107147,1
7780,2015-08-26 00:00:00,Mizoram,23.3572,92.7878,,,,1371.5789794921875,10.727395374718856,0.3867898285388946,1
7778,2015-08-26 00:00:00,Mizoram,23.8447,93.0514,,,,1108.8853759765625,29.82897541469678,0.4043482542037964,1
7836,2015-08-27 00:00:00,Mizoram,24.042,92.6724,,,,804.421142578125,7.8516574247600515,,1
7837,2015-08-27 00:00:00,Mizoram,23.7269,92.7265,,,,833.5170288085938,24.765737188351068,,1
7972,2015-08-28 01:45:00,Mizoram,23.4495,92.8112,,,,888.5426635742188,24.148711133704484,0.3777176141738891,1
7933,2015-09-01 00:00:00,Assam,26.1868,91.6739,,,,50.3999252319336,1.162631075619194,0.3643865883350372,1
7923,2015-09-01 00:00:00,Assam,26.49349035,91.72137514,,,,59.33340072631836,0.0825791844334001,0.3220272958278656,1
7956,2015-09-05 00:00:00,Meghalaya,26.048,91.8695,,,,84.52579498291016,6.69037104013473,0.3519089519977569,1
8012,2015-09-06 15:00:00,Meghalaya,25.9703,91.8584,,,,282.1637878417969,11.37457112274369,0.3251694738864898,1
8224,2015-09-14 01:30:00,Mizoram,23.7313,92.7187,,,,1039.2362060546875,21.262120150801863,0.3316707611083984,1
8223,2015-09-14 03:10:00,Mizoram,23.7348,92.7187,,,,1042.5274658203125,16.100659314470903,0.3316707611083984,1
8339,2015-09-23 00:00:00,Assam,26.1666,91.7042,,,,230.763427734375,11.353930600864366,0.330505758523941,1
8366,2015-09-23 15:00:00,Meghalaya,25.583,91.893,,,,1449.671630859375,3.7122057952572063,0.2760404050350189,1
9405,2016-04-19 00:00:00,Nagaland,26.7223,95.0243,,,,691.5819091796875,8.905962281110948,,1
7655,2016-04-22 02:30:00,Arunachal Pradesh,27.5799,91.8569,,,,2757.57470703125,20.838034591151185,,1
9404,2016-05-01 00:00:00,Arunachal Pradesh,28.0822,96.5316,,,,589.3150634765625,22.607379394338192,,1
9338,2016-05-18 08:00:00,Assam,24.4638,92.4943,,,,90.42581939697266,10.946483223975108,0.3273109495639801,1
9335,2016-05-18 08:00:00,Assam,24.5202,92.7239,,,,41.02753448486328,0.5355159418728186,0.3092679381370544,1
9336,2016-05-18 08:00:00,Assam,24.5308,92.5121,,,,63.20732879638672,9.167569215743976,0.3092679381370544,1
9334,2016-05-18 08:00:00,Assam,24.5204,92.7264,,,,40.06278610229492,1.0516917417530076,0.3092679381370544,1
9169,2016-06-12 00:00:00,Nagaland,26.1677,94.2442,,,,772.8440551757812,22.068870305762616,0.3900098800659179,1
9168,2016-06-12 23:00:00,Arunachal Pradesh,27.6438,93.871,,,,1681.67431640625,28.620570473759216,,1
9142,2016-06-14 08:00:00,Nagaland,26.3185,94.5247,,,,1163.855224609375,13.30226372348048,0.3329579532146454,1
8222,2016-06-22 12:00:00,Assam,26.1961,91.7825,,,,121.48150634765624,9.58903134521112,0.335300087928772,1
8237,2016-07-01 00:00:00,Arunachal Pradesh,27.0136,92.6351,,,,227.06201171875,5.434395932098469,0.4450522363185882,1
8684,2016-07-07 00:00:00,Assam,25.9611,91.3681,,,,182.27566528320312,4.326593416352691,0.3880171179771423,1
8900,2016-07-07 00:00:00,Manipur,25.0118,94.3136,,,,1396.9189453125,4.517917704019272,0.3740755319595337,1
8901,2016-07-10 00:00:00,Nagaland,25.7902,94.1318,,,,1287.954345703125,12.793786300587623,0.3990291953086853,1
8930,2016-07-11 23:00:00,Nagaland,26.1699,94.4922,,,,1170.26123046875,21.91272580989933,0.3745923936367035,1
8996,2016-07-14 00:00:00,Assam,26.1768,91.7702,,,,103.41690826416016,25.859227812316536,,1
8995,2016-07-14 00:00:00,Assam,26.1963,91.8074,,,,174.58441162109375,9.244611506467704,,1
9010,2016-07-16 00:00:00,Arunachal Pradesh,27.3034,93.804,,,,718.2056274414062,26.710049515322886,0.3480792641639709,1
9124,2016-07-19 00:00:00,Meghalaya,25.203,90.5573,,,,155.75831604003906,18.152247205567388,0.3514728844165802,1
9087,2016-07-19 00:00:00,Arunachal Pradesh,28.235,94.9612,,,,315.595458984375,36.6010317883017,0.335774302482605,1
9051,2016-07-19 09:00:00,Meghalaya,26.09748244,91.8744337,,,,187.9982452392578,22.190183505557656,0.3667271435260772,1
9122,2016-07-20 00:00:00,Assam,26.1966,91.802,,,,106.73609924316406,13.171529069024986,0.3741482198238373,1
9186,2016-07-25 12:30:00,Manipur,25.48,94.1383,,,,1701.8209228515625,15.30348919113651,0.3985651433467865,1
9219,2016-07-26 23:00:00,Nagaland,26.0101,94.5282,,,,1709.053466796875,16.122894646702743,0.4283977448940277,1
9252,2016-07-28 00:00:00,Arunachal Pradesh,27.5748,91.8644,,,,2694.739013671875,11.935746870567524,0.2822417318820953,1
9232,2016-07-28 23:00:00,Mizoram,23.5397,93.3783,,,,1574.5465087890625,16.524083764483795,,1
9251,2016-07-28 23:00:00,Nagaland,25.8702,94.7844,,,,1134.852783203125,9.534102480414516,0.3483507633209228,1
9464,2016-08-05 00:00:00,Arunachal Pradesh,27.5754,91.9754,,,,2423.933349609375,25.640093482799408,0.2550839483737945,1
9604,2016-10-12 00:00:00,Sikkim,27.2676,88.2891,,,,601.9652709960938,42.68826101209351,,1
9619,2016-10-15 00:00:00,Sikkim,27.1695,88.3664,,,,1571.5709228515625,21.070401007459736,0.3001675307750702,1
9620,2016-10-15 00:00:00,Sikkim,27.172,88.5292,,,,356.3497314453125,24.0292327201351,0.2971850633621216,1
BG_78,2007-07-25 00:00:00,Sikkim,27.3383,88.6069,9.94499969482422,23.94999933242798,57.869996547698975,1516.77734375,18.41972714246763,,0
BG_126,2010-04-14 00:00:00,Sikkim,27.1499,88.38,0.0049999998882412,11.799999847076831,,1099.262939453125,30.672385852359984,0.2310868054628372,0
BG_130,2009-09-12 00:00:00,Assam,26.1699,91.7986,0.0,,,151.2103271484375,4.13577918414363,0.2830062508583069,0
BG_141,2008-08-08 00:00:00,Meghalaya,25.38,91.88,0.1050000041723251,25.864999279379845,105.21000383794308,1300.3878173828125,32.99055290487651,0.380972295999527,0
BG_142,2008-08-06 00:00:00,Meghalaya,25.5212,90.232,6.109999656677246,13.349998950958252,,556.1650390625,19.016147268079383,0.3417659997940063,0
BG_148,2010-05-30 00:00:00,Mizoram,22.479,92.967,20.354999542236328,31.53499984741211,,471.984375,27.640627935520985,0.2910331487655639,0
BG_147,2007-07-23 00:00:00,Mizoram,22.533,92.899,4.174999713897705,41.06500414013863,236.94000032544136,821.9502563476562,16.777860528156133,0.3713129162788391,0
BG_211,2009-10-03 00:00:00,Manipur,24.9667,93.55,10.014999389648438,11.464999333024023,,569.6266479492188,17.298171507895404,,0
BG_213,2007-09-11 00:00:00,Assam,25.2946,92.8339,0.1149999946355819,88.4450094550848,258.17000411450863,886.52490234375,12.510995585560348,0.368274450302124,0
BG_212,2007-07-25 00:00:00,Meghalaya,25.5576,91.8506,237.40499877929688,379.20499992370605,468.5000133514404,1679.0869140625,3.506681535927905,0.3489812016487121,0
BG_215,2008-10-24 00:00:00,Nagaland,25.7428,93.9136,3.84000015258789,,,481.2063598632813,19.65684719233356,0.3403678834438324,0
BG_220,2010-07-03 00:00:00,Manipur,25.1333,93.9667,8.680000305175781,69.2550048828125,,1008.8310546875,1.8902889926882955,0.4043088555335998,0
BG_247,2010-03-28 00:00:00,Manipur,25.0604,93.9877,19.794998168945312,26.5649978518486,26.5649978518486,1545.535400390625,27.625082728714503,,0
BG_251,2010-04-11 00:00:00,Sikkim,27.1667,88.35,3.0349998474121094,,,1156.617431640625,26.15576367915973,0.230153352022171,0
BG_252,2010-03-23 00:00:00,Nagaland,25.4993,94.1192,0.0,0.0,,1943.063720703125,16.97108274935564,,0
BG_255,2010-04-17 00:00:00,Manipur,24.2451,94.0691,14.410001754760742,20.80500102043152,22.81000102031976,1281.67626953125,32.74356196433509,,0
BG_256,2008-08-28 00:00:00,Sikkim,27.3425,88.6236,14.920000076293944,45.10000038146973,102.51999568939208,2068.423583984375,27.18264405575968,,0
BG_259,2007-08-23 00:00:00,Meghalaya,25.52,91.27,7.829999923706055,18.844999466091394,,1340.175537109375,6.266121021997378,0.2981435656547546,0
BG_258,2010-05-26 00:00:00,Manipur,24.4279,94.0564,17.229999542236328,,,898.5164184570312,11.152262623352774,0.3952528834342956,0
BG_264,2008-08-10 00:00:00,Assam,26.1833,91.8,24.700000762939453,80.6250010728836,102.0150020122528,67.15460205078125,0.9249076950976995,0.2976511716842651,0
BG_269,2008-08-25 00:00:00,Sikkim,27.2872,88.2816,27.420001983642575,62.890000343322754,,574.5270385742188,15.626526291606504,,0
BG_285,2008-06-10 00:00:00,Mizoram,24.1293,92.6921,6.835000038146973,30.025001287460327,57.01000022888184,824.6757202148438,6.062900884080862,0.374517947435379,0
BG_313,2007-09-06 00:00:00,Nagaland,25.7055,94.0132,22.095001220703125,51.46500205993652,,1463.825439453125,14.13618926663113,,0
BG_319,2010-06-16 00:00:00,Nagaland,25.4379,94.1162,14.254999160766602,36.60499954223633,69.13500344753265,1487.4071044921875,20.48900293213271,,0
BG_322,2010-04-16 00:00:00,Assam,24.75,93.4333,3.7699999809265137,17.649999141693115,,461.7928161621094,25.876640119049227,0.3153047561645508,0
BG_545,2009-08-29 00:00:00,Assam,24.9849,92.8411,10.09999942779541,13.474998950958252,86.00998950004578,252.4522857666016,11.623937764243202,0.4124566614627838,0
BG_580,2008-06-18 00:00:00,Manipur,24.6596,93.9784,5.135000228881836,23.70500087738037,56.53499698638916,777.2774658203125,0.1878882055469405,0.4307442903518677,0
BG_585,2010-05-09 00:00:00,Arunachal Pradesh,27.0998,93.6287,6.164999961853027,22.709998965263367,,401.5107116699219,5.571979312221454,0.353338211774826,0
BG_587,2008-10-28 00:00:00,Assam,27.2298,94.0989,0.0049999998882412,59.539996032603085,,95.5310516357422,0.356374350353465,0.3035141229629516,0
BG_594,2008-08-09 00:00:00,Manipur,24.9336,93.8275,43.79500198364258,51.20000195503235,84.30500197410583,1024.45947265625,15.248268472329029,0.3265742361545563,0
BG_692,2008-08-11 00:00:00,Nagaland,25.705,94.04,50.4950065612793,64.14000463485718,87.44000351428986,1039.6583251953125,15.71904937557736,,0
BG_714,2007-09-16 00:00:00,Assam,27.163,94.0,0.2449999898672104,50.52999792993069,104.42499862611294,95.3716278076172,2.0011101266833453,0.3417044878005981,0
BG_731,2007-07-25 00:00:00,Nagaland,26.138,94.25,38.910003662109375,57.77500510215759,120.2050038576126,1021.4805908203124,14.596117591807776,,0
BG_755,2009-08-07 00:00:00,Sikkim,27.337,88.609,1.7999999523162842,,,1540.588623046875,19.331761835881853,,0
BG_760,2010-06-06 00:00:00,Nagaland,25.67,94.1066,46.55000305175781,69.95500087738037,84.5350011587143,1443.349365234375,12.45457737905332,,0
BG_868,2007-07-18 00:00:00,Assam,26.3333,91.25,19.43000030517578,31.11500024795532,132.35999155044556,41.51915740966797,0.420143789448782,0.3192295432090759,0
BG_870,2010-05-30 00:00:00,Arunachal Pradesh,27.4,92.35,2.5199999809265137,4.865000009536743,,2629.237060546875,21.13188999512664,0.2503266334533691,0
BG_869,2010-05-10 00:00:00,Assam,27.2333,94.1167,5.644999027252197,42.10999345779419,,90.57893371582033,0.7003269712488166,0.3297307193279266,0
BG_1084,2007-10-12 00:00:00,Arunachal Pradesh,27.7,92.8,1.6749998331069946,17.085001587867737,,2453.18310546875,14.774098163046348,,0
BG_1108,2009-08-26 00:00:00,Assam,24.9925,93.5,1.6749998331069946,4.019999980926514,60.23499917984009,1216.565185546875,10.22053006638898,,0
BG_1112,2007-08-31 00:00:00,Sikkim,27.1761,88.5287,15.809999465942385,77.38499641418457,98.33999645709991,298.3282775878906,5.591672252031471,0.2862290143966675,0
BG_1109,2010-04-02 00:00:00,Assam,25.5215,93.1645,0.0,9.214999675750732,162.67998415231705,278.50848388671875,1.9523159245730848,0.2417583912611007,0
BG_1125,2009-10-04 00:00:00,Sikkim,27.3746,88.7648,5.619999408721924,17.004998683929443,,3751.0,0.0,0.2828629612922668,0
BG_1127,2008-06-05 00:00:00,Assam,25.1718,93.123,7.399999618530273,13.094999194145204,,727.5643920898438,11.923039259895305,,0
BG_1129,2007-07-19 00:00:00,Manipur,24.8628,94.4182,4.174999713897705,7.54999965429306,48.75000184774399,889.1970825195312,29.422747902937864,,0
BG_1168,2010-07-01 00:00:00,Sikkim,27.1954,88.6115,35.81999969482422,,,471.149169921875,5.601698277056357,0.2799710929393768,0
BG_1222,2008-08-08 00:00:00,Mizoram,23.73478778,92.72124394,1.6749999523162842,16.269999742507935,113.17500138282776,971.9013061523438,23.022841960788707,0.350795716047287,0
BG_1596,2010-06-08 00:00:00,Manipur,24.7339,93.9161,39.46500015258789,141.43499374389648,224.4399871826172,886.3097534179688,10.835882126102993,0.3141410946846008,0
BG_1611,2009-09-17 00:00:00,Assam,25.1553,93.028,10.93000030517578,31.00000095367432,59.89000487327576,591.91650390625,21.88137831466092,0.408057302236557,0
BG_1613,2010-04-15 00:00:00,Arunachal Pradesh,27.8997,93.3497,10.235000610351562,19.605000019073486,,879.9609375,5.926442755152011,,0
BG_1756,2010-04-01 00:00:00,Sikkim,27.322,88.6087,1.0099999904632568,19.81000018119812,27.83499953150749,1496.3751220703125,31.323918278254823,,0
BG_1755,2007-09-09 00:00:00,Sikkim,27.3341,88.6083,9.549999237060549,52.27999114990234,138.43999481201172,1451.62548828125,20.328596105918432,,0
BG_1770,2008-06-08 00:00:00,Assam,26.1965,91.763,22.78999710083008,46.3599967956543,,90.6394500732422,2.27115786595453,0.3082292675971985,0
BG_1771,2008-08-13 00:00:00,Assam,26.1978,91.7665,21.239999771118164,76.81500053405762,190.1499969959259,77.6644515991211,12.210024789190152,0.3406710922718048,0
BG_1776,2008-08-23 00:00:00,Meghalaya,25.3612,92.2845,0.0,,,1222.7386474609375,4.764819040031327,0.3220357000827789,0
BG_1775,2007-07-13 00:00:00,Arunachal Pradesh,27.8965,96.1779,1.059999942779541,18.73999929428101,,202.17515563964844,2.27479529638357,0.2556354105472564,0
BG_1857,2008-10-28 00:00:00,Meghalaya,25.3433,92.2897,0.0,92.06000423431396,,1200.17822265625,2.938398735796884,0.3166996240615845,0
BG_1930,2007-08-29 00:00:00,Arunachal Pradesh,28.4298,95.8776,6.505000114440918,6.715000122785568,37.18499764800072,502.77978515625,21.544862658979795,0.3182986974716186,0
BG_1929,2010-03-28 00:00:00,Sikkim,27.3543,88.6428,1.5399999618530271,6.924999445676804,10.7249993160367,2134.095947265625,25.05438392134897,,0
BG_1935,2009-09-29 00:00:00,Tripura,23.8986,91.7599,19.584999084472656,,,181.64187622070312,1.1805131202252632,0.2956281900405884,0
BG_1934,2010-06-15 00:00:00,Assam,24.6005,92.3814,6.090000152587891,25.76000022888184,96.649995803833,94.11790466308594,13.83840385958722,0.4792030453681946,0
BG_1954,2010-03-29 00:00:00,Manipur,24.7543,93.5039,2.8999998569488525,15.169998943805696,15.179998943582175,396.5953674316406,13.541748211840211,,0
BG_1961,2008-06-08 00:00:00,Meghalaya,25.8833,91.2,33.48999786376953,50.47999858856201,,247.497314453125,19.491589022631334,0.3337455689907074,0
BG_1987,2010-07-01 00:00:00,Assam,25.2269,93.1658,21.6200008392334,,,393.1159973144531,3.069530133227416,0.3804126977920532,0
BG_1986,2008-06-19 00:00:00,Nagaland,26.3335,94.5512,2.445000171661377,52.2699990272522,99.87499523162842,1363.6087646484375,4.783341708185375,,0
BG_1994,2008-05-16 00:00:00,Assam,25.0633,92.8025,0.6050000190734863,4.860000014305115,,91.29263305664062,14.56718675459746,0.2731640338897705,0
BG_1996,2010-06-10 00:00:00,Nagaland,26.4333,94.8833,0.2649999856948852,37.35999929904938,53.88999927043915,554.3593139648438,23.68221784436837,,0
BG_2026,2008-06-09 00:00:00,Meghalaya,25.4916,91.2698,8.119998931884766,59.199989318847656,88.29498827457428,1488.943359375,6.414230275061489,0.2983663082122803,0
