event_id,event_date,state,latitude,longitude,elevation_m,slope_degrees,dem_tile
4552,2012-09-14 00:00:00,Sikkim,27.0377,88.3603,1479.0753173828125,18.4115346199524,Copernicus_DSM_COG_30_N27_00_E088_00_DEM.tif
4556,2012-09-16 00:00:00,Sikkim,27.1675,88.3651,1516.3795166015625,22.38380491967344,Copernicus_DSM_COG_30_N27_00_E088_00_DEM.tif
4570,2012-09-19 00:00:00,Arunachal Pradesh,27.8458,95.2253,134.03646850585938,0.1478731396719223,Copernicus_DSM_COG_30_N27_00_E095_00_DEM.tif
4610,2012-11-11 00:00:00,Mizoram,23.7705,92.5217,69.35420227050781,5.139119080268533,Copernicus_DSM_COG_30_N23_00_E092_00_DEM.tif
4757,2013-02-18 00:00:00,Arunachal Pradesh,28.1193,95.1645,763.1484375,31.07705851144956,Copernicus_DSM_COG_30_N28_00_E095_00_DEM.tif
4798,2013-04-07 00:00:00,Arunachal Pradesh,28.8254,96.1509,3630.580322265625,27.422995806273924,Copernicus_DSM_COG_30_N28_00_E096_00_DEM.tif
4845,2013-05-07 00:00:00,Mizoram,24.2315,92.6755,670.7227783203125,3.330184481799645,Copernicus_DSM_COG_30_N24_00_E092_00_DEM.tif
4848,2013-05-08 00:00:00,Tripura,24.0896,91.4663,107.05660247802734,0.4327797809107743,Copernicus_DSM_COG_30_N24_00_E091_00_DEM.tif
4860,2013-05-11 00:00:00,Assam,26.1016,91.6906,98.29304504394533,25.83696584310192,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
4859,2013-05-11 00:00:00,Assam,26.1771,91.7599,77.53565979003906,6.340920830438519,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
4858,2013-05-11 09:00:00,Assam,26.1662,91.7138,121.53782653808594,21.796063477930478,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
4857,2013-05-11 09:00:00,Mizoram,23.7281,92.7175,1079.529296875,13.49408859920392,Copernicus_DSM_COG_30_N23_00_E092_00_DEM.tif
4861,2013-05-12 00:00:00,Assam,24.9926,93.4946,1136.5438232421875,6.312835493380181,Copernicus_DSM_COG_30_N24_00_E093_00_DEM.tif
4892,2013-06-01 00:00:00,Arunachal Pradesh,27.8776,94.25,946.2015380859376,32.61202027333672,Copernicus_DSM_COG_30_N27_00_E094_00_DEM.tif
4906,2013-06-07 00:00:00,Nagaland,26.0977,94.7499,1550.5186767578125,5.189374917369623,Copernicus_DSM_COG_30_N26_00_E094_00_DEM.tif
4905,2013-06-07 00:00:00,Nagaland,26.0977,94.7031,1737.668701171875,36.54230634770127,Copernicus_DSM_COG_30_N26_00_E094_00_DEM.tif
4908,2013-06-08 17:00:00,Sikkim,27.3721,88.708,3190.539306640625,27.239665703240185,Copernicus_DSM_COG_30_N27_00_E088_00_DEM.tif
4990,2013-06-27 23:00:00,Sikkim,27.3765,88.7628,3763.635986328125,20.543670540976443,Copernicus_DSM_COG_30_N27_00_E088_00_DEM.tif
5005,2013-07-01 00:00:00,Nagaland,26.72,95.029,688.4716186523438,9.3085736632757,Copernicus_DSM_COG_30_N26_00_E095_00_DEM.tif
5006,2013-07-01 00:00:00,Nagaland,26.1147,94.3864,337.5,8.46900841122305,Copernicus_DSM_COG_30_N26_00_E094_00_DEM.tif
5087,2013-07-12 00:00:00,Nagaland,25.6269,94.1139,1567.5880126953125,13.26450407921832,Copernicus_DSM_COG_30_N25_00_E094_00_DEM.tif
5084,2013-07-12 23:00:00,Nagaland,25.616,94.1167,1590.478759765625,23.248311605673223,Copernicus_DSM_COG_30_N25_00_E094_00_DEM.tif
5107,2013-07-15 00:00:00,Nagaland,25.6269,94.1139,1567.5880126953125,13.26450407921832,Copernicus_DSM_COG_30_N25_00_E094_00_DEM.tif
5123,2013-07-17 00:00:00,Nagaland,25.7131,94.0885,1401.7059326171875,24.174598085258577,Copernicus_DSM_COG_30_N25_00_E094_00_DEM.tif
5122,2013-07-17 00:00:00,Nagaland,25.7658,93.9413,833.7742309570312,37.31631106718082,Copernicus_DSM_COG_30_N25_00_E093_00_DEM.tif
5250,2013-08-01 00:00:00,Arunachal Pradesh,27.8837,93.0515,1558.798828125,40.14375665475561,Copernicus_DSM_COG_30_N27_00_E093_00_DEM.tif
5269,2013-08-04 00:00:00,Nagaland,25.8376,94.5234,798.6962280273438,1.2211125439022514,Copernicus_DSM_COG_30_N25_00_E094_00_DEM.tif
5275,2013-08-04 00:00:00,Nagaland,26.1498,94.6055,1734.0289306640625,25.26272190106231,Copernicus_DSM_COG_30_N26_00_E094_00_DEM.tif
5272,2013-08-04 00:00:00,Nagaland,26.2083,94.5438,1473.24267578125,8.729283594428733,Copernicus_DSM_COG_30_N26_00_E094_00_DEM.tif
5271,2013-08-04 00:00:00,Nagaland,26.284,94.5808,711.1846923828125,21.65429160978704,Copernicus_DSM_COG_30_N26_00_E094_00_DEM.tif
5268,2013-08-04 00:00:00,Nagaland,26.0137,94.5163,1720.0069580078125,16.437900628544664,Copernicus_DSM_COG_30_N26_00_E094_00_DEM.tif
5270,2013-08-04 00:00:00,Nagaland,26.0481,94.4619,856.384765625,24.5591507241562,Copernicus_DSM_COG_30_N26_00_E094_00_DEM.tif
5274,2013-08-04 00:00:00,Nagaland,26.0838,94.564,1821.3651123046875,14.10287582071516,Copernicus_DSM_COG_30_N26_00_E094_00_DEM.tif
5273,2013-08-04 00:00:00,Nagaland,26.1807,94.5497,1658.3319091796875,27.27377245686631,Copernicus_DSM_COG_30_N26_00_E094_00_DEM.tif
5300,2013-08-09 00:00:00,Nagaland,25.318,94.0441,994.168701171875,12.397577687220586,Copernicus_DSM_COG_30_N25_00_E094_00_DEM.tif
5312,2013-08-11 23:00:00,Assam,26.7103,94.693,688.3138427734375,12.410286020351233,Copernicus_DSM_COG_30_N26_00_E094_00_DEM.tif
5427,2013-08-15 00:00:00,Nagaland,25.3833,94.1884,1683.362060546875,18.849325068404497,Copernicus_DSM_COG_30_N25_00_E094_00_DEM.tif
5337,2013-08-16 00:00:00,Nagaland,26.4205,94.9731,697.493896484375,20.37288774792213,Copernicus_DSM_COG_30_N26_00_E094_00_DEM.tif
5338,2013-08-16 00:00:00,Assam,26.8727,94.9275,133.6025848388672,2.473464848576356,Copernicus_DSM_COG_30_N26_00_E094_00_DEM.tif
5336,2013-08-16 00:00:00,Nagaland,26.3897,94.9439,530.5360107421875,16.23636235352469,Copernicus_DSM_COG_30_N26_00_E094_00_DEM.tif
5343,2013-08-17 23:00:00,Assam,24.7625,93.4341,651.69677734375,29.635761291456248,Copernicus_DSM_COG_30_N24_00_E093_00_DEM.tif
5421,2013-08-30 00:00:00,Nagaland,26.4205,94.9731,697.493896484375,20.37288774792213,Copernicus_DSM_COG_30_N26_00_E094_00_DEM.tif
5430,2013-09-01 00:00:00,Manipur,24.9037,93.487,1241.159423828125,24.673023178578937,Copernicus_DSM_COG_30_N24_00_E093_00_DEM.tif
5431,2013-09-01 00:00:00,Assam,24.9829,93.5063,1314.5050048828125,23.22714885396431,Copernicus_DSM_COG_30_N24_00_E093_00_DEM.tif
5429,2013-09-01 18:00:00,Sikkim,27.3425,88.2426,1383.0098876953125,27.2401087076496,Copernicus_DSM_COG_30_N27_00_E088_00_DEM.tif
5442,2013-09-02 00:00:00,Arunachal Pradesh,27.1614,93.7525,149.61477661132812,4.302841377201296,Copernicus_DSM_COG_30_N27_00_E093_00_DEM.tif
5441,2013-09-02 00:00:00,Arunachal Pradesh,28.611,94.9829,1690.5528564453125,37.27544644812415,Copernicus_DSM_COG_30_N28_00_E094_00_DEM.tif
5476,2013-09-07 15:00:00,Sikkim,27.3736,88.7323,3413.894287109375,13.46597767444486,Copernicus_DSM_COG_30_N27_00_E088_00_DEM.tif
5552,2013-09-24 00:00:00,Manipur,25.0985,94.3619,1896.70556640625,2.3338282833151784,Copernicus_DSM_COG_30_N25_00_E094_00_DEM.tif
5575,2013-10-05 23:00:00,Nagaland,25.8266,94.1497,1386.3798828125,17.456632067242204,Copernicus_DSM_COG_30_N25_00_E094_00_DEM.tif
5584,2013-10-06 00:00:00,Assam,26.1665,91.7049,239.8996124267578,10.292504254267104,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
5582,2013-10-06 12:45:00,Assam,26.1309,91.8383,106.2123565673828,12.595756333281203,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
5603,2013-10-13 19:30:00,Manipur,25.426,94.6024,1345.79541015625,11.787275984881704,Copernicus_DSM_COG_30_N25_00_E094_00_DEM.tif
6015,2014-05-08 00:00:00,Arunachal Pradesh,27.9032,96.174,196.5,0.6615614543854323,Copernicus_DSM_COG_30_N27_00_E096_00_DEM.tif
6016,2014-05-09 23:00:00,Assam,24.8669,92.3576,18.60521507263184,0.8075782254015261,Copernicus_DSM_COG_30_N24_00_E092_00_DEM.tif
6105,2014-06-26 23:00:00,Arunachal Pradesh,28.9205,95.3429,4060.471435546875,17.889989013177747,Copernicus_DSM_COG_30_N28_00_E095_00_DEM.tif
6106,2014-06-26 23:00:00,Assam,26.1407,91.7645,61.37545776367188,4.048679492572987,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
6107,2014-06-26 23:00:00,Assam,26.1844,91.7896,60.07725524902344,1.3192440128073777,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
6110,2014-06-27 00:00:00,Assam,26.1619,91.7697,54.79754257202149,0.319528595104622,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
6112,2014-06-28 09:00:00,Assam,26.1964,91.7652,78.09309387207031,4.75857077151107,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
6143,2014-07-14 18:00:00,Mizoram,23.7327,92.7463,835.0313720703125,25.237212786504884,Copernicus_DSM_COG_30_N23_00_E092_00_DEM.tif
6513,2014-08-14 23:00:00,Tripura,23.0137,91.7174,29.43540573120117,3.468217616294993,Copernicus_DSM_COG_30_N23_00_E091_00_DEM.tif
6200,2014-08-17 00:00:00,Arunachal Pradesh,27.0869,93.6086,314.74285888671875,4.323005981888218,Copernicus_DSM_COG_30_N27_00_E093_00_DEM.tif
6331,2014-09-08 00:00:00,Nagaland,25.9466,94.6279,1376.4241943359375,29.799018458670957,Copernicus_DSM_COG_30_N25_00_E094_00_DEM.tif
6291,2014-09-21 00:00:00,Meghalaya,25.7354,90.3852,336.98162841796875,3.8092702833585568,Copernicus_DSM_COG_30_N25_00_E090_00_DEM.tif
6286,2014-09-22 00:00:00,Assam,26.1044,91.7082,53.10300064086914,0.4965031611442373,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
6282,2014-09-22 00:00:00,Assam,26.1097,91.7747,59.16788864135742,0.3356282289691608,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
6287,2014-09-22 00:00:00,Assam,26.1295,91.7056,144.85511779785156,2.959794371827565,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
6289,2014-09-22 00:00:00,Assam,26.1001,91.6849,78.21826934814453,18.981361798987127,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
6283,2014-09-22 00:00:00,Assam,26.1314,91.7548,73.79217529296875,1.0408589668345345,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
6285,2014-09-22 00:00:00,Assam,26.159,91.8178,68.1056137084961,7.736373105748763,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
6288,2014-09-22 00:00:00,Assam,26.1985,91.7998,78.13919067382812,6.9029829330364745,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
6284,2014-09-22 00:00:00,Assam,26.1324,91.8342,70.63053894042969,6.023552951194898,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
6292,2014-09-23 00:00:00,Assam,25.7238,89.9032,36.08806610107422,3.734349512159009,Copernicus_DSM_COG_30_N25_00_E089_00_DEM.tif
6290,2014-09-23 03:00:00,Meghalaya,25.5772,91.8666,1469.179931640625,4.561494391732023,Copernicus_DSM_COG_30_N25_00_E091_00_DEM.tif
6213,2014-09-24 00:00:00,Meghalaya,25.8143,90.5763,59.0,1.208828248609743,Copernicus_DSM_COG_30_N25_00_E090_00_DEM.tif
6222,2014-10-01 11:00:00,Arunachal Pradesh,27.1249,93.7706,155.3608856201172,17.091604820802008,Copernicus_DSM_COG_30_N27_00_E093_00_DEM.tif
6214,2014-10-05 17:45:00,Meghalaya,25.9702,91.8587,282.1637878417969,11.374567952186991,Copernicus_DSM_COG_30_N25_00_E091_00_DEM.tif
6293,2014-10-20 00:00:00,Meghalaya,25.5006,90.0896,44.06074142456055,3.0501810273482444,Copernicus_DSM_COG_30_N25_00_E090_00_DEM.tif
6775,2015-02-14 00:00:00,Assam,26.1468,91.6469,61.37715530395508,11.702353181994535,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
6786,2015-02-19 23:00:00,Assam,24.6108,92.562,26.74592399597168,1.778414485259197,Copernicus_DSM_COG_30_N24_00_E092_00_DEM.tif
7591,2015-03-19 00:00:00,Assam,25.0318,92.4584,78.5792465209961,15.98037942641851,Copernicus_DSM_COG_30_N25_00_E092_00_DEM.tif
7031,2015-05-24 00:00:00,Sikkim,27.6163,88.6586,1875.43017578125,38.66480064925906,Copernicus_DSM_COG_30_N27_00_E088_00_DEM.tif
6971,2015-06-09 00:00:00,Arunachal Pradesh,27.0987,93.816,227.71990966796875,10.364293782679283,Copernicus_DSM_COG_30_N27_00_E093_00_DEM.tif
6968,2015-06-13 00:00:00,Meghalaya,25.463,92.2121,1377.609130859375,0.5164311086720189,Copernicus_DSM_COG_30_N25_00_E092_00_DEM.tif
6970,2015-06-16 00:00:00,Meghalaya,25.5084,90.2191,322.29132080078125,13.779977615156255,Copernicus_DSM_COG_30_N25_00_E090_00_DEM.tif
6969,2015-06-16 06:15:00,Meghalaya,25.5114,90.215,305.30078125,11.686752996501752,Copernicus_DSM_COG_30_N25_00_E090_00_DEM.tif
6945,2015-06-19 00:00:00,Manipur,25.16,93.686,1024.9775390625,35.3141512414551,Copernicus_DSM_COG_30_N25_00_E093_00_DEM.tif
6963,2015-06-19 00:00:00,Mizoram,23.7131,92.7362,878.6339111328125,7.028533809985814,Copernicus_DSM_COG_30_N23_00_E092_00_DEM.tif
6990,2015-06-24 00:00:00,Nagaland,26.0319,94.5466,1536.908935546875,38.30034428761038,Copernicus_DSM_COG_30_N26_00_E094_00_DEM.tif
7138,2015-07-07 00:00:00,Sikkim,27.0816,88.4397,253.37242126464844,26.87784403427109,Copernicus_DSM_COG_30_N27_00_E088_00_DEM.tif
7214,2015-07-15 08:00:00,Arunachal Pradesh,27.36,93.0385,407.9212951660156,11.392154287803068,Copernicus_DSM_COG_30_N27_00_E093_00_DEM.tif
7265,2015-07-22 00:00:00,Manipur,25.5007,93.9854,1436.723876953125,23.635752885632595,Copernicus_DSM_COG_30_N25_00_E093_00_DEM.tif
7253,2015-07-22 00:00:00,Assam,24.7979,92.9974,24.89543342590332,0.3294917332277639,Copernicus_DSM_COG_30_N24_00_E092_00_DEM.tif
7267,2015-07-22 00:00:00,Manipur,25.3908,94.0926,1314.023193359375,6.760266745401929,Copernicus_DSM_COG_30_N25_00_E094_00_DEM.tif
7264,2015-07-22 00:00:00,Manipur,25.4538,93.9827,1779.438720703125,23.50209977677893,Copernicus_DSM_COG_30_N25_00_E093_00_DEM.tif
7263,2015-07-22 00:00:00,Manipur,25.4477,94.0489,1341.4984130859375,26.77187024787612,Copernicus_DSM_COG_30_N25_00_E094_00_DEM.tif
7266,2015-07-22 00:00:00,Manipur,25.5098,93.8794,1642.406005859375,11.833259913077963,Copernicus_DSM_COG_30_N25_00_E093_00_DEM.tif
7279,2015-07-24 00:00:00,Manipur,24.9818,93.5142,1246.028076171875,6.958060232044028,Copernicus_DSM_COG_30_N24_00_E093_00_DEM.tif
7276,2015-07-25 09:00:00,Assam,26.1062,91.8717,253.56565856933597,8.861627077866718,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
7364,2015-07-31 09:00:00,Manipur,24.819,94.3551,1615.25146484375,27.761413312675465,Copernicus_DSM_COG_30_N24_00_E094_00_DEM.tif
7372,2015-07-31 23:00:00,Manipur,25.0634,94.3415,1783.8829345703125,23.27032573521476,Copernicus_DSM_COG_30_N25_00_E094_00_DEM.tif
7389,2015-08-01 00:00:00,Manipur,24.4072,94.0644,1148.29443359375,25.468370224124296,Copernicus_DSM_COG_30_N24_00_E094_00_DEM.tif
7371,2015-08-01 00:00:00,Manipur,23.9939,94.0573,969.0455322265624,9.73537111578942,Copernicus_DSM_COG_30_N23_00_E094_00_DEM.tif
7374,2015-08-01 00:00:00,Manipur,25.1122,94.3591,1847.19091796875,11.748789471877089,Copernicus_DSM_COG_30_N25_00_E094_00_DEM.tif
7385,2015-08-01 00:00:00,Manipur,24.004,93.9815,1446.16552734375,25.56377295802469,Copernicus_DSM_COG_30_N24_00_E093_00_DEM.tif
7369,2015-08-01 00:00:00,Manipur,24.1988,94.1016,1384.861328125,26.35434617184571,Copernicus_DSM_COG_30_N24_00_E094_00_DEM.tif
7373,2015-08-01 00:00:00,Manipur,24.9111,94.4759,1841.123779296875,24.72009815438379,Copernicus_DSM_COG_30_N24_00_E094_00_DEM.tif
7390,2015-08-01 00:00:00,Manipur,24.4265,94.1913,1309.62158203125,10.056628853426393,Copernicus_DSM_COG_30_N24_00_E094_00_DEM.tif
7384,2015-08-01 00:00:00,Manipur,23.9278,94.0906,938.96240234375,7.762861559613835,Copernicus_DSM_COG_30_N23_00_E094_00_DEM.tif
7375,2015-08-01 00:00:00,Manipur,25.1941,94.4481,1728.680908203125,10.543192520000796,Copernicus_DSM_COG_30_N25_00_E094_00_DEM.tif
7370,2015-08-01 00:00:00,Manipur,24.1419,94.1078,1147.467529296875,26.743827164724145,Copernicus_DSM_COG_30_N24_00_E094_00_DEM.tif
7910,2015-08-01 00:00:00,Manipur,24.3481,94.1146,1008.185546875,5.046182268074522,Copernicus_DSM_COG_30_N24_00_E094_00_DEM.tif
7383,2015-08-01 00:00:00,Manipur,23.899,94.1434,268.95947265625,11.60245272606849,Copernicus_DSM_COG_30_N23_00_E094_00_DEM.tif
7388,2015-08-01 00:00:00,Manipur,24.416,94.0984,1378.521240234375,21.71273964274866,Copernicus_DSM_COG_30_N24_00_E094_00_DEM.tif
7387,2015-08-01 00:00:00,Manipur,24.954,94.2156,934.6778564453124,18.51177677359885,Copernicus_DSM_COG_30_N24_00_E094_00_DEM.tif
7409,2015-08-02 00:00:00,Nagaland,25.72,94.6219,1709.866943359375,42.77793596140298,Copernicus_DSM_COG_30_N25_00_E094_00_DEM.tif
7664,2015-08-11 00:00:00,Manipur,24.7459,93.4251,768.7366943359375,6.723344623028452,Copernicus_DSM_COG_30_N24_00_E093_00_DEM.tif
7666,2015-08-11 00:00:00,Manipur,25.1019,93.3729,1131.4407958984375,6.27301238946799,Copernicus_DSM_COG_30_N25_00_E093_00_DEM.tif
7665,2015-08-11 00:00:00,Manipur,24.7016,93.5291,663.2074584960938,15.812349972319574,Copernicus_DSM_COG_30_N24_00_E093_00_DEM.tif
7660,2015-08-12 00:00:00,Nagaland,25.6237,94.1136,1621.5382080078125,28.17171296448792,Copernicus_DSM_COG_30_N25_00_E094_00_DEM.tif
7887,2015-08-16 00:00:00,Arunachal Pradesh,27.8835,96.9262,940.10791015625,29.22268621485236,Copernicus_DSM_COG_30_N27_00_E096_00_DEM.tif
7334,2015-08-18 00:00:00,Arunachal Pradesh,28.1737,94.7596,571.4259643554688,23.870510296690263,Copernicus_DSM_COG_30_N28_00_E094_00_DEM.tif
7335,2015-08-18 09:00:00,Meghalaya,25.5145,90.2023,311.16912841796875,3.0310905237798043,Copernicus_DSM_COG_30_N25_00_E090_00_DEM.tif
7699,2015-08-19 00:00:00,Nagaland,26.0214,94.5224,1628.211669921875,21.66746709101109,Copernicus_DSM_COG_30_N26_00_E094_00_DEM.tif
7706,2015-08-19 00:00:00,Meghalaya,25.0728,92.3636,122.8496551513672,11.28085632191954,Copernicus_DSM_COG_30_N25_00_E092_00_DEM.tif
7590,2015-08-19 00:00:00,Meghalaya,25.1416,92.3807,159.40928649902344,13.40736529176128,Copernicus_DSM_COG_30_N25_00_E092_00_DEM.tif
7589,2015-08-19 00:00:00,Meghalaya,25.2568,92.3825,794.41455078125,8.073724553567349,Copernicus_DSM_COG_30_N25_00_E092_00_DEM.tif
7336,2015-08-19 09:00:00,Meghalaya,25.2193,90.5549,277.8585205078125,2.00233241184184,Copernicus_DSM_COG_30_N25_00_E090_00_DEM.tif
7701,2015-08-19 15:00:00,Nagaland,25.6278,94.1051,1525.7447509765625,19.457784650237567,Copernicus_DSM_COG_30_N25_00_E094_00_DEM.tif
7727,2015-08-20 18:00:00,Nagaland,25.6263,94.1057,1511.099609375,12.918236821395071,Copernicus_DSM_COG_30_N25_00_E094_00_DEM.tif
7728,2015-08-22 09:00:00,Assam,26.1028,91.8806,114.29768371582033,11.549494416108589,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
7780,2015-08-26 00:00:00,Mizoram,23.3572,92.7878,1371.5789794921875,10.727395374718856,Copernicus_DSM_COG_30_N23_00_E092_00_DEM.tif
7778,2015-08-26 00:00:00,Mizoram,23.8447,93.0514,1108.8853759765625,29.82897541469678,Copernicus_DSM_COG_30_N23_00_E093_00_DEM.tif
7836,2015-08-27 00:00:00,Mizoram,24.042,92.6724,804.421142578125,7.8516574247600515,Copernicus_DSM_COG_30_N24_00_E092_00_DEM.tif
7837,2015-08-27 00:00:00,Mizoram,23.7269,92.7265,833.5170288085938,24.765737188351068,Copernicus_DSM_COG_30_N23_00_E092_00_DEM.tif
7972,2015-08-28 01:45:00,Mizoram,23.4495,92.8112,888.5426635742188,24.148711133704484,Copernicus_DSM_COG_30_N23_00_E092_00_DEM.tif
7933,2015-09-01 00:00:00,Assam,26.1868,91.6739,50.3999252319336,1.162631075619194,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
7923,2015-09-01 00:00:00,Assam,26.49349035,91.72137514,59.33340072631836,0.0825791844334001,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
7956,2015-09-05 00:00:00,Meghalaya,26.048,91.8695,84.52579498291016,6.69037104013473,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
8012,2015-09-06 15:00:00,Meghalaya,25.9703,91.8584,282.1637878417969,11.37457112274369,Copernicus_DSM_COG_30_N25_00_E091_00_DEM.tif
8224,2015-09-14 01:30:00,Mizoram,23.7313,92.7187,1039.2362060546875,21.262120150801863,Copernicus_DSM_COG_30_N23_00_E092_00_DEM.tif
8223,2015-09-14 03:10:00,Mizoram,23.7348,92.7187,1042.5274658203125,16.100659314470903,Copernicus_DSM_COG_30_N23_00_E092_00_DEM.tif
8339,2015-09-23 00:00:00,Assam,26.1666,91.7042,230.763427734375,11.353930600864366,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
8366,2015-09-23 15:00:00,Meghalaya,25.583,91.893,1449.671630859375,3.7122057952572063,Copernicus_DSM_COG_30_N25_00_E091_00_DEM.tif
9405,2016-04-19 00:00:00,Nagaland,26.7223,95.0243,691.5819091796875,8.905962281110948,Copernicus_DSM_COG_30_N26_00_E095_00_DEM.tif
7655,2016-04-22 02:30:00,Arunachal Pradesh,27.5799,91.8569,2757.57470703125,20.838034591151185,Copernicus_DSM_COG_30_N27_00_E091_00_DEM.tif
9404,2016-05-01 00:00:00,Arunachal Pradesh,28.0822,96.5316,589.3150634765625,22.607379394338192,Copernicus_DSM_COG_30_N28_00_E096_00_DEM.tif
9338,2016-05-18 08:00:00,Assam,24.4638,92.4943,90.42581939697266,10.946483223975108,Copernicus_DSM_COG_30_N24_00_E092_00_DEM.tif
9335,2016-05-18 08:00:00,Assam,24.5202,92.7239,41.02753448486328,0.5355159418728186,Copernicus_DSM_COG_30_N24_00_E092_00_DEM.tif
9336,2016-05-18 08:00:00,Assam,24.5308,92.5121,63.20732879638672,9.167569215743976,Copernicus_DSM_COG_30_N24_00_E092_00_DEM.tif
9334,2016-05-18 08:00:00,Assam,24.5204,92.7264,40.06278610229492,1.0516917417530076,Copernicus_DSM_COG_30_N24_00_E092_00_DEM.tif
9169,2016-06-12 00:00:00,Nagaland,26.1677,94.2442,772.8440551757812,22.068870305762616,Copernicus_DSM_COG_30_N26_00_E094_00_DEM.tif
9168,2016-06-12 23:00:00,Arunachal Pradesh,27.6438,93.871,1681.67431640625,28.620570473759216,Copernicus_DSM_COG_30_N27_00_E093_00_DEM.tif
9142,2016-06-14 08:00:00,Nagaland,26.3185,94.5247,1163.855224609375,13.30226372348048,Copernicus_DSM_COG_30_N26_00_E094_00_DEM.tif
8222,2016-06-22 12:00:00,Assam,26.1961,91.7825,121.48150634765624,9.58903134521112,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
8237,2016-07-01 00:00:00,Arunachal Pradesh,27.0136,92.6351,227.06201171875,5.434395932098469,Copernicus_DSM_COG_30_N27_00_E092_00_DEM.tif
8684,2016-07-07 00:00:00,Assam,25.9611,91.3681,182.27566528320312,4.326593416352691,Copernicus_DSM_COG_30_N25_00_E091_00_DEM.tif
8900,2016-07-07 00:00:00,Manipur,25.0118,94.3136,1396.9189453125,4.517917704019272,Copernicus_DSM_COG_30_N25_00_E094_00_DEM.tif
8901,2016-07-10 00:00:00,Nagaland,25.7902,94.1318,1287.954345703125,12.793786300587623,Copernicus_DSM_COG_30_N25_00_E094_00_DEM.tif
8930,2016-07-11 23:00:00,Nagaland,26.1699,94.4922,1170.26123046875,21.91272580989933,Copernicus_DSM_COG_30_N26_00_E094_00_DEM.tif
8996,2016-07-14 00:00:00,Assam,26.1768,91.7702,103.41690826416016,25.859227812316536,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
8995,2016-07-14 00:00:00,Assam,26.1963,91.8074,174.58441162109375,9.244611506467704,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
9010,2016-07-16 00:00:00,Arunachal Pradesh,27.3034,93.804,718.2056274414062,26.710049515322886,Copernicus_DSM_COG_30_N27_00_E093_00_DEM.tif
9124,2016-07-19 00:00:00,Meghalaya,25.203,90.5573,155.75831604003906,18.152247205567388,Copernicus_DSM_COG_30_N25_00_E090_00_DEM.tif
9087,2016-07-19 00:00:00,Arunachal Pradesh,28.235,94.9612,315.595458984375,36.6010317883017,Copernicus_DSM_COG_30_N28_00_E094_00_DEM.tif
9051,2016-07-19 09:00:00,Meghalaya,26.09748244,91.8744337,187.9982452392578,22.190183505557656,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
9122,2016-07-20 00:00:00,Assam,26.1966,91.802,106.73609924316406,13.171529069024986,Copernicus_DSM_COG_30_N26_00_E091_00_DEM.tif
9186,2016-07-25 12:30:00,Manipur,25.48,94.1383,1701.8209228515625,15.30348919113651,Copernicus_DSM_COG_30_N25_00_E094_00_DEM.tif
9219,2016-07-26 23:00:00,Nagaland,26.0101,94.5282,1709.053466796875,16.122894646702743,Copernicus_DSM_COG_30_N26_00_E094_00_DEM.tif
9252,2016-07-28 00:00:00,Arunachal Pradesh,27.5748,91.8644,2694.739013671875,11.935746870567524,Copernicus_DSM_COG_30_N27_00_E091_00_DEM.tif
9232,2016-07-28 23:00:00,Mizoram,23.5397,93.3783,1574.5465087890625,16.524083764483795,Copernicus_DSM_COG_30_N23_00_E093_00_DEM.tif
9251,2016-07-28 23:00:00,Nagaland,25.8702,94.7844,1134.852783203125,9.534102480414516,Copernicus_DSM_COG_30_N25_00_E094_00_DEM.tif
9464,2016-08-05 00:00:00,Arunachal Pradesh,27.5754,91.9754,2423.933349609375,25.640093482799408,Copernicus_DSM_COG_30_N27_00_E091_00_DEM.tif
